index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
1,534,1,1,0,0,2,0,2,3,2018,1,141
2,724,1,1,0,0,1,0,1,3,2018,1,141
3,798,1,1,0,0,1,0,1,3,2018,1,141
4,732,1,1,0,0,2,1,1,3,2018,1,141
5,722,1,0,1,0,1,1,0,1,2018,1,141
6,711,1,0,1,0,1,1,0,1,2018,1,141
7,713,1,0,1,0,3,3,0,1,2018,1,141
8,797,1,0,1,0,0,0,0,1,2018,1,141
9,714,1,0,1,0,1,1,0,1,2018,1,141
10,718,1,0,1,0,1,1,0,1,2018,1,141
11,716,1,0,0,1,1,2,-1,0,2018,1,141
1,534,2,1,1,0,3,1,2,4,2018,2,141
2,731,1,1,0,0,2,0,2,3,2018,2,141
3,724,1,1,0,0,1,0,1,3,2018,2,141
4,535,1,1,0,0,1,0,1,3,2018,2,141
5,798,1,1,0,0,1,0,1,3,2018,2,141
6,732,1,1,0,0,2,1,1,3,2018,2,141
7,722,1,0,1,0,1,1,0,1,2018,2,141
8,711,1,0,1,0,1,1,0,1,2018,2,141
9,723,1,0,1,0,1,1,0,1,2018,2,141
10,797,1,0,1,0,0,0,0,1,2018,2,141
11,714,1,0,1,0,1,1,0,1,2018,2,141
12,715,1,0,1,0,1,1,0,1,2018,2,141
13,717,1,0,1,0,1,1,0,1,2018,2,141
14,727,1,0,1,0,1,1,0,1,2018,2,141
15,718,1,0,1,0,1,1,0,1,2018,2,141
16,729,1,0,1,0,0,0,0,1,2018,2,141
17,713,2,0,1,1,5,7,-2,1,2018,2,141
18,860,1,0,0,1,0,1,-1,0,2018,2,141
19,716,1,0,0,1,1,2,-1,0,2018,2,141
20,861,1,0,0,1,0,1,-1,0,2018,2,141
1,731,2,2,0,0,4,0,4,6,2018,3,141
2,722,2,1,1,0,4,1,3,4,2018,3,141
3,715,2,1,1,0,3,1,2,4,2018,3,141
4,534,2,1,1,0,3,1,2,4,2018,3,141
5,711,2,1,1,0,2,1,1,4,2018,3,141
6,724,2,1,1,0,2,1,1,4,2018,3,141
7,732,2,1,1,0,3,2,1,4,2018,3,141
8,535,1,1,0,0,1,0,1,3,2018,3,141
9,798,1,1,0,0,1,0,1,3,2018,3,141
10,716,2,1,0,1,4,4,0,3,2018,3,141
11,717,1,0,1,0,1,1,0,1,2018,3,141
12,727,1,0,1,0,1,1,0,1,2018,3,141
13,718,1,0,1,0,1,1,0,1,2018,3,141
14,729,1,0,1,0,0,0,0,1,2018,3,141
15,719,1,0,1,0,2,2,0,1,2018,3,141
16,723,2,0,1,1,1,2,-1,1,2018,3,141
17,714,2,0,1,1,1,2,-1,1,2018,3,141
18,713,2,0,1,1,5,7,-2,1,2018,3,141
19,797,2,0,1,1,0,2,-2,1,2018,3,141
20,860,1,0,0,1,0,1,-1,0,2018,3,141
21,861,1,0,0,1,0,1,-1,0,2018,3,141
1,534,3,2,1,0,7,1,6,7,2018,4,141
2,731,2,2,0,0,4,0,4,6,2018,4,141
3,535,2,2,0,0,2,0,2,6,2018,4,141
4,798,2,2,0,0,2,0,2,6,2018,4,141
5,722,2,1,1,0,4,1,3,4,2018,4,141
6,715,2,1,1,0,3,1,2,4,2018,4,141
7,727,2,1,1,0,4,2,2,4,2018,4,141
8,711,2,1,1,0,2,1,1,4,2018,4,141
9,724,2,1,1,0,2,1,1,4,2018,4,141
10,717,2,1,1,0,2,1,1,4,2018,4,141
11,732,2,1,1,0,3,2,1,4,2018,4,141
12,544,1,1,0,0,1,0,1,3,2018,4,141
13,716,2,1,0,1,4,4,0,3,2018,4,141
14,861,2,1,0,1,1,1,0,3,2018,4,141
15,713,3,0,2,1,5,7,-2,2,2018,4,141
16,719,1,0,1,0,2,2,0,1,2018,4,141
17,723,2,0,1,1,1,2,-1,1,2018,4,141
18,714,2,0,1,1,1,2,-1,1,2018,4,141
19,729,2,0,1,1,1,2,-1,1,2018,4,141
20,797,2,0,1,1,0,2,-2,1,2018,4,141
21,718,2,0,1,1,1,5,-4,1,2018,4,141
22,860,2,0,0,2,1,4,-3,0,2018,4,141
1,535,3,3,0,0,5,0,5,9,2018,5,141
2,534,3,2,1,0,7,1,6,7,2018,5,141
3,715,3,2,1,0,6,1,5,7,2018,5,141
4,731,3,2,1,0,5,1,4,7,2018,5,141
5,711,3,2,1,0,3,1,2,7,2018,5,141
6,798,2,2,0,0,2,0,2,6,2018,5,141
7,722,3,1,2,0,5,2,3,5,2018,5,141
8,727,2,1,1,0,4,2,2,4,2018,5,141
9,724,2,1,1,0,2,1,1,4,2018,5,141
10,717,2,1,1,0,2,1,1,4,2018,5,141
11,732,2,1,1,0,3,2,1,4,2018,5,141
12,723,3,1,1,1,3,3,0,4,2018,5,141
13,714,3,1,1,1,2,2,0,4,2018,5,141
14,544,1,1,0,0,1,0,1,3,2018,5,141
15,861,2,1,0,1,1,1,0,3,2018,5,141
16,716,3,1,0,2,4,6,-2,3,2018,5,141
17,713,3,0,2,1,5,7,-2,2,2018,5,141
18,797,3,0,2,1,1,3,-2,2,2018,5,141
19,729,2,0,1,1,1,2,-1,1,2018,5,141
20,719,2,0,1,1,2,3,-1,1,2018,5,141
21,718,2,0,1,1,1,5,-4,1,2018,5,141
22,860,3,0,0,3,2,6,-4,0,2018,5,141
1,534,4,3,1,0,8,1,7,10,2018,6,141
2,535,3,3,0,0,5,0,5,9,2018,6,141
3,715,3,2,1,0,6,1,5,7,2018,6,141
4,731,3,2,1,0,5,1,4,7,2018,6,141
5,727,3,2,1,0,5,2,3,7,2018,6,141
6,711,3,2,1,0,3,1,2,7,2018,6,141
7,544,2,2,0,0,3,1,2,6,2018,6,141
8,798,3,2,0,1,3,3,0,6,2018,6,141
9,722,3,1,2,0,5,2,3,5,2018,6,141
10,723,3,1,1,1,3,3,0,4,2018,6,141
11,714,3,1,1,1,2,2,0,4,2018,6,141
12,724,3,1,1,1,2,3,-1,4,2018,6,141
13,717,3,1,1,1,2,3,-1,4,2018,6,141
14,732,3,1,1,1,3,4,-1,4,2018,6,141
15,713,4,0,3,1,6,8,-2,3,2018,6,141
16,716,3,1,0,2,4,6,-2,3,2018,6,141
17,861,3,1,0,2,2,5,-3,3,2018,6,141
18,729,3,0,2,1,2,3,-1,2,2018,6,141
19,797,3,0,2,1,1,3,-2,2,2018,6,141
20,718,3,0,2,1,2,6,-4,2,2018,6,141
21,719,2,0,1,1,2,3,-1,1,2018,6,141
22,860,3,0,0,3,2,6,-4,0,2018,6,141
1,535,4,4,0,0,6,0,6,12,2018,7,141
2,715,4,3,1,0,10,3,7,10,2018,7,141
3,534,4,3,1,0,8,1,7,10,2018,7,141
4,731,4,3,1,0,6,1,5,10,2018,7,141
5,711,4,3,1,0,5,1,4,10,2018,7,141
6,727,4,2,2,0,5,2,3,8,2018,7,141
7,723,4,2,1,1,5,3,2,7,2018,7,141
8,722,4,1,3,0,7,4,3,6,2018,7,141
9,544,2,2,0,0,3,1,2,6,2018,7,141
10,798,3,2,0,1,3,3,0,6,2018,7,141
11,719,3,1,1,1,3,3,0,4,2018,7,141
12,724,3,1,1,1,2,3,-1,4,2018,7,141
13,717,3,1,1,1,2,3,-1,4,2018,7,141
14,732,3,1,1,1,3,4,-1,4,2018,7,141
15,714,4,1,1,2,3,5,-2,4,2018,7,141
16,716,4,1,1,2,5,7,-2,4,2018,7,141
17,713,4,0,3,1,6,8,-2,3,2018,7,141
18,861,3,1,0,2,2,5,-3,3,2018,7,141
19,729,3,0,2,1,2,3,-1,2,2018,7,141
20,797,3,0,2,1,1,3,-2,2,2018,7,141
21,718,3,0,2,1,2,6,-4,2,2018,7,141
22,860,4,0,1,3,4,8,-4,1,2018,7,141
1,535,4,4,0,0,6,0,6,12,2018,8,141
2,534,5,3,2,0,8,1,7,11,2018,8,141
3,715,4,3,1,0,10,3,7,10,2018,8,141
4,731,4,3,1,0,6,1,5,10,2018,8,141
5,711,4,3,1,0,5,1,4,10,2018,8,141
6,798,4,3,0,1,7,4,3,9,2018,8,141
7,727,4,2,2,0,5,2,3,8,2018,8,141
8,723,4,2,1,1,5,3,2,7,2018,8,141
9,544,3,2,1,0,4,2,2,7,2018,8,141
10,717,4,2,1,1,3,3,0,7,2018,8,141
11,722,4,1,3,0,7,4,3,6,2018,8,141
12,713,5,1,3,1,7,8,-1,6,2018,8,141
13,861,4,2,0,2,4,6,-2,6,2018,8,141
14,724,4,1,2,1,3,4,-1,5,2018,8,141
15,797,4,1,2,1,3,4,-1,5,2018,8,141
16,732,4,1,2,1,4,5,-1,5,2018,8,141
17,718,4,1,2,1,3,6,-3,5,2018,8,141
18,719,3,1,1,1,3,3,0,4,2018,8,141
19,714,4,1,1,2,3,5,-2,4,2018,8,141
20,716,4,1,1,2,5,7,-2,4,2018,8,141
21,729,4,0,2,2,3,5,-2,2,2018,8,141
22,860,4,0,1,3,4,8,-4,1,2018,8,141
1,535,5,5,0,0,8,1,7,15,2018,9,141
2,715,5,4,1,0,11,3,8,13,2018,9,141
3,534,5,3,2,0,8,1,7,11,2018,9,141
4,727,5,3,2,0,8,3,5,11,2018,9,141
5,731,5,3,2,0,7,2,5,11,2018,9,141
6,544,4,3,1,0,8,2,6,10,2018,9,141
7,723,5,3,1,1,8,3,5,10,2018,9,141
8,711,4,3,1,0,5,1,4,10,2018,9,141
9,717,5,3,1,1,4,3,1,10,2018,9,141
10,798,4,3,0,1,7,4,3,9,2018,9,141
11,861,5,3,0,2,5,6,-1,9,2018,9,141
12,722,4,1,3,0,7,4,3,6,2018,9,141
13,713,5,1,3,1,7,8,-1,6,2018,9,141
14,719,4,1,2,1,3,3,0,5,2018,9,141
15,724,4,1,2,1,3,4,-1,5,2018,9,141
16,797,4,1,2,1,3,4,-1,5,2018,9,141
17,732,4,1,2,1,4,5,-1,5,2018,9,141
18,718,4,1,2,1,3,6,-3,5,2018,9,141
19,716,4,1,1,2,5,7,-2,4,2018,9,141
20,860,5,1,1,3,6,9,-3,4,2018,9,141
21,714,5,1,1,3,4,8,-4,4,2018,9,141
22,729,4,0,2,2,3,5,-2,2,2018,9,141
1,535,5,5,0,0,8,1,7,15,2018,10,141
2,534,6,4,2,0,11,1,10,14,2018,10,141
3,715,5,4,1,0,11,3,8,13,2018,10,141
4,711,5,4,1,0,6,1,5,13,2018,10,141
5,727,5,3,2,0,8,3,5,11,2018,10,141
6,731,5,3,2,0,7,2,5,11,2018,10,141
7,544,4,3,1,0,8,2,6,10,2018,10,141
8,723,5,3,1,1,8,3,5,10,2018,10,141
9,798,5,3,1,1,8,5,3,10,2018,10,141
10,717,5,3,1,1,4,3,1,10,2018,10,141
11,861,5,3,0,2,5,6,-1,9,2018,10,141
12,797,5,2,2,1,5,4,1,8,2018,10,141
13,718,5,2,2,1,5,7,-2,8,2018,10,141
14,722,5,1,4,0,8,5,3,7,2018,10,141
15,713,6,1,4,1,8,9,-1,7,2018,10,141
16,716,5,2,1,2,6,7,-1,7,2018,10,141
17,724,5,1,3,1,3,4,-1,6,2018,10,141
18,732,5,1,3,1,5,6,-1,6,2018,10,141
19,719,4,1,2,1,3,3,0,5,2018,10,141
20,729,5,1,2,2,5,6,-1,5,2018,10,141
21,860,5,1,1,3,6,9,-3,4,2018,10,141
22,714,5,1,1,3,4,8,-4,4,2018,10,141
1,535,6,6,0,0,10,1,9,18,2018,11,141
2,715,6,5,1,0,12,3,9,16,2018,11,141
3,534,6,4,2,0,11,1,10,14,2018,11,141
4,544,5,4,1,0,10,2,8,13,2018,11,141
5,711,5,4,1,0,6,1,5,13,2018,11,141
6,731,6,3,3,0,7,2,5,12,2018,11,141
7,727,5,3,2,0,8,3,5,11,2018,11,141
8,797,6,3,2,1,7,4,3,11,2018,11,141
9,798,6,3,2,1,10,7,3,11,2018,11,141
10,723,5,3,1,1,8,3,5,10,2018,11,141
11,717,5,3,1,1,4,3,1,10,2018,11,141
12,861,6,3,1,2,6,7,-1,10,2018,11,141
13,719,5,2,2,1,6,5,1,8,2018,11,141
14,718,5,2,2,1,5,7,-2,8,2018,11,141
15,722,5,1,4,0,8,5,3,7,2018,11,141
16,713,6,1,4,1,8,9,-1,7,2018,11,141
17,716,6,2,1,3,7,9,-2,7,2018,11,141
18,714,6,2,1,3,6,9,-3,7,2018,11,141
19,724,5,1,3,1,3,4,-1,6,2018,11,141
20,732,5,1,3,1,5,6,-1,6,2018,11,141
21,729,5,1,2,2,5,6,-1,5,2018,11,141
22,860,6,1,1,4,7,11,-4,4,2018,11,141
1,535,6,6,0,0,10,1,9,18,2018,12,141
2,715,6,5,1,0,12,3,9,16,2018,12,141
3,711,6,5,1,0,8,1,7,16,2018,12,141
4,534,7,4,3,0,12,2,10,15,2018,12,141
5,727,6,4,2,0,10,4,6,14,2018,12,141
6,544,5,4,1,0,10,2,8,13,2018,12,141
7,723,6,4,1,1,10,4,6,13,2018,12,141
8,717,6,4,1,1,6,3,3,13,2018,12,141
9,731,6,3,3,0,7,2,5,12,2018,12,141
10,797,6,3,2,1,7,4,3,11,2018,12,141
11,798,6,3,2,1,10,7,3,11,2018,12,141
12,722,6,2,4,0,10,5,5,10,2018,12,141
13,713,7,2,4,1,12,11,1,10,2018,12,141
14,861,6,3,1,2,6,7,-1,10,2018,12,141
15,724,6,2,3,1,8,5,3,9,2018,12,141
16,718,6,2,3,1,6,8,-2,9,2018,12,141
17,719,5,2,2,1,6,5,1,8,2018,12,141
18,716,6,2,1,3,7,9,-2,7,2018,12,141
19,714,6,2,1,3,6,9,-3,7,2018,12,141
20,729,6,1,3,2,5,6,-1,6,2018,12,141
21,732,6,1,3,2,5,8,-3,6,2018,12,141
22,860,6,1,1,4,7,11,-4,4,2018,12,141
1,535,6,6,0,0,10,1,9,18,2018,13,141
2,715,7,5,2,0,12,3,9,17,2018,13,141
3,544,6,5,1,0,14,2,12,16,2018,13,141
4,711,6,5,1,0,8,1,7,16,2018,13,141
5,534,7,4,3,0,12,2,10,15,2018,13,141
6,798,7,4,2,1,13,7,6,14,2018,13,141
7,727,6,4,2,0,10,4,6,14,2018,13,141
8,723,6,4,1,1,10,4,6,13,2018,13,141
9,731,7,3,4,0,9,4,5,13,2018,13,141
10,717,6,4,1,1,6,3,3,13,2018,13,141
11,861,7,4,1,2,8,7,1,13,2018,13,141
12,724,7,3,3,1,10,5,5,12,2018,13,141
13,797,7,3,3,1,7,4,3,12,2018,13,141
14,722,6,2,4,0,10,5,5,10,2018,13,141
15,713,7,2,4,1,12,11,1,10,2018,13,141
16,719,6,2,3,1,6,5,1,9,2018,13,141
17,718,6,2,3,1,6,8,-2,9,2018,13,141
18,716,7,2,1,4,7,10,-3,7,2018,13,141
19,714,7,2,1,4,7,12,-5,7,2018,13,141
20,729,6,1,3,2,5,6,-1,6,2018,13,141
21,732,6,1,3,2,5,8,-3,6,2018,13,141
22,860,7,1,1,5,9,14,-5,4,2018,13,141
1,535,7,7,0,0,12,1,11,21,2018,14,141
2,711,7,6,1,0,9,1,8,19,2018,14,141
3,715,7,5,2,0,12,3,9,17,2018,14,141
4,727,7,5,2,0,12,4,8,17,2018,14,141
5,544,6,5,1,0,14,2,12,16,2018,14,141
6,534,8,4,4,0,14,4,10,16,2018,14,141
7,723,7,4,2,1,11,5,6,14,2018,14,141
8,798,7,4,2,1,13,7,6,14,2018,14,141
9,722,7,3,4,0,11,5,6,13,2018,14,141
10,731,7,3,4,0,9,4,5,13,2018,14,141
11,717,7,4,1,2,7,5,2,13,2018,14,141
12,861,7,4,1,2,8,7,1,13,2018,14,141
13,724,7,3,3,1,10,5,5,12,2018,14,141
14,797,7,3,3,1,7,4,3,12,2018,14,141
15,718,7,3,3,1,8,9,-1,12,2018,14,141
16,713,8,2,4,2,13,14,-1,10,2018,14,141
17,719,6,2,3,1,6,5,1,9,2018,14,141
18,716,7,2,1,4,7,10,-3,7,2018,14,141
19,732,7,1,4,2,7,10,-3,7,2018,14,141
20,714,7,2,1,4,7,12,-5,7,2018,14,141
21,729,7,1,3,3,6,10,-4,6,2018,14,141
22,860,7,1,1,5,9,14,-5,4,2018,14,141
1,711,8,7,1,0,11,1,10,22,2018,15,141
2,535,7,7,0,0,12,1,11,21,2018,15,141
3,544,7,6,1,0,16,2,14,19,2018,15,141
4,715,8,5,2,1,13,5,8,17,2018,15,141
5,727,7,5,2,0,12,4,8,17,2018,15,141
6,798,8,5,2,1,14,7,7,17,2018,15,141
7,534,8,4,4,0,14,4,10,16,2018,15,141
8,724,8,4,3,1,14,6,8,15,2018,15,141
9,718,8,4,3,1,11,9,2,15,2018,15,141
10,723,7,4,2,1,11,5,6,14,2018,15,141
11,722,7,3,4,0,11,5,6,13,2018,15,141
12,731,7,3,4,0,9,4,5,13,2018,15,141
13,717,7,4,1,2,7,5,2,13,2018,15,141
14,861,7,4,1,2,8,7,1,13,2018,15,141
15,797,8,3,3,2,7,5,2,12,2018,15,141
16,719,7,3,3,1,8,6,2,12,2018,15,141
17,713,8,2,4,2,13,14,-1,10,2018,15,141
18,716,8,3,1,4,9,11,-2,10,2018,15,141
19,714,8,2,2,4,9,14,-5,8,2018,15,141
20,732,7,1,4,2,7,10,-3,7,2018,15,141
21,860,8,2,1,5,10,14,-4,7,2018,15,141
22,729,7,1,3,3,6,10,-4,6,2018,15,141
1,711,8,7,1,0,11,1,10,22,2018,16,141
2,535,8,7,0,1,12,2,10,21,2018,16,141
3,727,8,6,2,0,13,4,9,20,2018,16,141
4,544,7,6,1,0,16,2,14,19,2018,16,141
5,534,9,4,5,0,14,4,10,17,2018,16,141
6,715,8,5,2,1,13,5,8,17,2018,16,141
7,798,8,5,2,1,14,7,7,17,2018,16,141
8,722,8,4,4,0,13,6,7,16,2018,16,141
9,731,8,4,4,0,11,5,6,16,2018,16,141
10,717,8,5,1,2,10,5,5,16,2018,16,141
11,724,8,4,3,1,14,6,8,15,2018,16,141
12,723,8,4,3,1,12,6,6,15,2018,16,141
13,718,8,4,3,1,11,9,2,15,2018,16,141
14,861,8,4,2,2,8,7,1,14,2018,16,141
15,797,8,3,3,2,7,5,2,12,2018,16,141
16,719,7,3,3,1,8,6,2,12,2018,16,141
17,713,9,2,5,2,14,15,-1,11,2018,16,141
18,716,8,3,1,4,9,11,-2,10,2018,16,141
19,714,8,2,2,4,9,14,-5,8,2018,16,141
20,860,8,2,1,5,10,14,-4,7,2018,16,141
21,732,8,1,4,3,7,11,-4,7,2018,16,141
22,729,8,1,3,4,6,12,-6,6,2018,16,141
1,711,9,7,1,1,11,2,9,22,2018,17,141
2,535,8,7,0,1,12,2,10,21,2018,17,141
3,544,8,6,2,0,18,4,14,20,2018,17,141
4,727,8,6,2,0,13,4,9,20,2018,17,141
5,724,9,5,3,1,15,6,9,18,2018,17,141
6,534,9,4,5,0,14,4,10,17,2018,17,141
7,715,8,5,2,1,13,5,8,17,2018,17,141
8,722,9,4,5,0,15,8,7,17,2018,17,141
9,798,9,5,2,2,15,9,6,17,2018,17,141
10,731,8,4,4,0,11,5,6,16,2018,17,141
11,717,8,5,1,2,10,5,5,16,2018,17,141
12,723,8,4,3,1,12,6,6,15,2018,17,141
13,718,9,4,3,2,12,11,1,15,2018,17,141
14,861,8,4,2,2,8,7,1,14,2018,17,141
15,797,9,3,4,2,7,5,2,13,2018,17,141
16,719,8,3,4,1,8,6,2,13,2018,17,141
17,716,9,4,1,4,13,13,0,13,2018,17,141
18,713,9,2,5,2,14,15,-1,11,2018,17,141
19,732,9,1,5,3,7,11,-4,8,2018,17,141
20,714,9,2,2,5,9,15,-6,8,2018,17,141
21,860,8,2,1,5,10,14,-4,7,2018,17,141
22,729,8,1,3,4,6,12,-6,6,2018,17,141
1,535,9,8,0,1,13,2,11,24,2018,18,141
2,544,9,7,2,0,21,5,16,23,2018,18,141
3,727,9,7,2,0,15,5,10,23,2018,18,141
4,711,9,7,1,1,11,2,9,22,2018,18,141
5,715,9,6,2,1,14,5,9,20,2018,18,141
6,731,9,5,4,0,12,5,7,19,2018,18,141
7,534,10,4,6,0,15,5,10,18,2018,18,141
8,724,9,5,3,1,15,6,9,18,2018,18,141
9,722,9,4,5,0,15,8,7,17,2018,18,141
10,798,9,5,2,2,15,9,6,17,2018,18,141
11,723,9,4,4,1,13,7,6,16,2018,18,141
12,717,9,5,1,3,11,7,4,16,2018,18,141
13,718,9,4,3,2,12,11,1,15,2018,18,141
14,861,9,4,2,3,9,10,-1,14,2018,18,141
15,797,9,3,4,2,7,5,2,13,2018,18,141
16,719,8,3,4,1,8,6,2,13,2018,18,141
17,716,9,4,1,4,13,13,0,13,2018,18,141
18,713,9,2,5,2,14,15,-1,11,2018,18,141
19,732,9,1,5,3,7,11,-4,8,2018,18,141
20,714,9,2,2,5,9,15,-6,8,2018,18,141
21,860,9,2,1,6,10,15,-5,7,2018,18,141
22,729,9,1,4,4,7,13,-6,7,2018,18,141
1,535,9,8,0,1,13,2,11,24,2018,19,141
2,544,9,7,2,0,21,5,16,23,2018,19,141
3,727,9,7,2,0,15,5,10,23,2018,19,141
4,711,10,7,2,1,12,3,9,23,2018,19,141
5,724,10,6,3,1,18,6,12,21,2018,19,141
6,715,9,6,2,1,14,5,9,20,2018,19,141
7,722,10,5,5,0,16,8,8,20,2018,19,141
8,798,10,6,2,2,17,9,8,20,2018,19,141
9,731,9,5,4,0,12,5,7,19,2018,19,141
10,534,10,4,6,0,15,5,10,18,2018,19,141
11,723,9,4,4,1,13,7,6,16,2018,19,141
12,717,9,5,1,3,11,7,4,16,2018,19,141
13,718,10,4,4,2,12,11,1,16,2018,19,141
14,713,10,3,5,2,18,16,2,14,2018,19,141
15,797,10,3,5,2,9,7,2,14,2018,19,141
16,719,9,3,5,1,9,7,2,14,2018,19,141
17,716,10,4,2,4,13,13,0,14,2018,19,141
18,861,9,4,2,3,9,10,-1,14,2018,19,141
19,732,10,2,5,3,9,12,-3,11,2018,19,141
20,714,9,2,2,5,9,15,-6,8,2018,19,141
21,860,9,2,1,6,10,15,-5,7,2018,19,141
22,729,10,1,4,5,7,14,-7,7,2018,19,141
1,727,10,8,2,0,17,6,11,26,2018,20,141
2,544,10,7,3,0,21,5,16,24,2018,20,141
3,535,10,8,0,2,13,5,8,24,2018,20,141
4,711,10,7,2,1,12,3,9,23,2018,20,141
5,724,10,6,3,1,18,6,12,21,2018,20,141
6,715,10,6,3,1,15,6,9,21,2018,20,141
7,722,10,5,5,0,16,8,8,20,2018,20,141
8,798,10,6,2,2,17,9,8,20,2018,20,141
9,723,10,5,4,1,15,7,8,19,2018,20,141
10,731,10,5,4,1,13,7,6,19,2018,20,141
11,534,10,4,6,0,15,5,10,18,2018,20,141
12,719,10,4,5,1,11,8,3,17,2018,20,141
13,717,10,5,1,4,13,10,3,16,2018,20,141
14,718,10,4,4,2,12,11,1,16,2018,20,141
15,861,10,4,3,3,9,10,-1,15,2018,20,141
16,713,10,3,5,2,18,16,2,14,2018,20,141
17,797,10,3,5,2,9,7,2,14,2018,20,141
18,716,10,4,2,4,13,13,0,14,2018,20,141
19,732,10,2,5,3,9,12,-3,11,2018,20,141
20,714,10,3,2,5,10,15,-5,11,2018,20,141
21,860,10,3,1,6,13,15,-2,10,2018,20,141
22,729,10,1,4,5,7,14,-7,7,2018,20,141
1,727,10,8,2,0,17,6,11,26,2018,21,141
2,544,10,7,3,0,21,5,16,24,2018,21,141
3,711,11,7,3,1,12,3,9,24,2018,21,141
4,535,10,8,0,2,13,5,8,24,2018,21,141
5,798,11,7,2,2,18,9,9,23,2018,21,141
6,724,11,6,4,1,18,6,12,22,2018,21,141
7,534,11,5,6,0,19,6,13,21,2018,21,141
8,715,10,6,3,1,15,6,9,21,2018,21,141
9,722,11,5,6,0,17,9,8,21,2018,21,141
10,723,10,5,4,1,15,7,8,19,2018,21,141
11,731,10,5,4,1,13,7,6,19,2018,21,141
12,718,11,5,4,2,13,11,2,19,2018,21,141
13,797,11,4,5,2,10,7,3,17,2018,21,141
14,719,10,4,5,1,11,8,3,17,2018,21,141
15,717,10,5,1,4,13,10,3,16,2018,21,141
16,713,11,3,6,2,19,17,2,15,2018,21,141
17,716,11,4,3,4,14,14,0,15,2018,21,141
18,861,10,4,3,3,9,10,-1,15,2018,21,141
19,714,10,3,2,5,10,15,-5,11,2018,21,141
20,732,11,2,5,4,9,14,-5,11,2018,21,141
21,860,10,3,1,6,13,15,-2,10,2018,21,141
22,729,11,1,5,5,8,15,-7,8,2018,21,141
1,727,11,9,2,0,19,6,13,29,2018,22,141
2,544,11,8,3,0,23,5,18,27,2018,22,141
3,535,11,9,0,2,15,6,9,27,2018,22,141
4,715,11,7,3,1,17,7,10,24,2018,22,141
5,711,11,7,3,1,12,3,9,24,2018,22,141
6,798,11,7,2,2,18,9,9,23,2018,22,141
7,724,11,6,4,1,18,6,12,22,2018,22,141
8,731,11,6,4,1,15,7,8,22,2018,22,141
9,534,11,5,6,0,19,6,13,21,2018,22,141
10,722,11,5,6,0,17,9,8,21,2018,22,141
11,723,11,5,5,1,15,7,8,20,2018,22,141
12,719,11,5,5,1,13,8,5,20,2018,22,141
13,717,11,6,1,4,16,12,4,19,2018,22,141
14,718,11,5,4,2,13,11,2,19,2018,22,141
15,797,11,4,5,2,10,7,3,17,2018,22,141
16,861,11,4,4,3,11,12,-1,16,2018,22,141
17,713,11,3,6,2,19,17,2,15,2018,22,141
18,716,11,4,3,4,14,14,0,15,2018,22,141
19,714,10,3,2,5,10,15,-5,11,2018,22,141
20,732,11,2,5,4,9,14,-5,11,2018,22,141
21,860,11,3,1,7,13,17,-4,10,2018,22,141
22,729,12,1,5,6,8,16,-8,8,2018,22,141
1,727,11,9,2,0,19,6,13,29,2018,23,141
2,544,11,8,3,0,23,5,18,27,2018,23,141
3,711,12,8,3,1,14,4,10,27,2018,23,141
4,535,11,9,0,2,15,6,9,27,2018,23,141
5,715,12,7,4,1,17,7,10,25,2018,23,141
6,722,12,6,6,0,18,9,9,24,2018,23,141
7,724,12,6,5,1,19,7,12,23,2018,23,141
8,798,11,7,2,2,18,9,9,23,2018,23,141
9,731,12,6,4,2,16,9,7,22,2018,23,141
10,534,11,5,6,0,19,6,13,21,2018,23,141
11,719,12,5,6,1,13,8,5,21,2018,23,141
12,723,12,5,5,2,15,8,7,20,2018,23,141
13,717,11,6,1,4,16,12,4,19,2018,23,141
14,718,11,5,4,2,13,11,2,19,2018,23,141
15,797,12,4,6,2,11,8,3,18,2018,23,141
16,716,12,5,3,4,17,16,1,18,2018,23,141
17,861,11,4,4,3,11,12,-1,16,2018,23,141
18,713,11,3,6,2,19,17,2,15,2018,23,141
19,732,12,3,5,4,11,14,-3,14,2018,23,141
20,714,11,3,3,5,10,15,-5,12,2018,23,141
21,860,11,3,1,7,13,17,-4,10,2018,23,141
22,729,12,1,5,6,8,16,-8,8,2018,23,141
1,727,12,10,2,0,20,6,14,32,2018,24,141
2,544,12,8,4,0,23,5,18,28,2018,24,141
3,535,12,9,1,2,16,7,9,28,2018,24,141
4,711,12,8,3,1,14,4,10,27,2018,24,141
5,798,12,8,2,2,20,9,11,26,2018,24,141
6,715,12,7,4,1,17,7,10,25,2018,24,141
7,722,12,6,6,0,18,9,9,24,2018,24,141
8,724,12,6,5,1,19,7,12,23,2018,24,141
9,534,12,5,7,0,20,7,13,22,2018,24,141
10,717,12,7,1,4,19,12,7,22,2018,24,141
11,731,12,6,4,2,16,9,7,22,2018,24,141
12,718,12,6,4,2,15,12,3,22,2018,24,141
13,719,12,5,6,1,13,8,5,21,2018,24,141
14,723,12,5,5,2,15,8,7,20,2018,24,141
15,861,12,5,4,3,12,12,0,19,2018,24,141
16,797,12,4,6,2,11,8,3,18,2018,24,141
17,716,12,5,3,4,17,16,1,18,2018,24,141
18,713,12,3,6,3,20,20,0,15,2018,24,141
19,732,12,3,5,4,11,14,-3,14,2018,24,141
